user_id,event_type,event_ts,campaign_id,campaign_name,channel,order_id,order_value
u_00254,click,2025-08-12 07:11:44,SEA-002,Competitor Conquest,Paid Search,,
u_00349,click,2025-08-12 07:27:42,SEA-001,Brand Search,Paid Search,,
u_00648,click,2025-08-12 07:29:54,SOC-011,Back-to-School,Paid Social,,
u_01686,click,2025-08-12 07:32:58,DSP-100,Awareness Blast,Display,,
u_01948,click,2025-08-12 07:34:32,SEA-001,Brand Search,Paid Search,,
u_00776,purchase,2025-08-12 07:37:21,,,,315e3a3d-8fa4-46aa-bca5-bad6fe79e0bc,216.25
u_00138,click,2025-08-12 07:42:19,SOC-011,Back-to-School,Paid Social,,
u_01720,purchase,2025-08-12 07:42:58,,,,c2222675-f03d-46a5-9f8d-68e4548853cd,134.37
u_00629,purchase,2025-08-12 07:48:52,,,,c0d372f3-7521-4ca6-91e6-c34ca8723e6d,67.9
u_01548,purchase,2025-08-12 07:54:25,,,,ab95c184-4790-46ae-b2be-3290e773207c,78.42
u_01891,purchase,2025-08-12 07:59:16,,,,f42de1e4-1304-46ef-a891-5c35814351db,179.58
u_01093,click,2025-08-12 08:03:37,SEA-002,Competitor Conquest,Paid Search,,
u_01416,click,2025-08-12 08:09:31,SOC-011,Back-to-School,Paid Social,,
u_01672,click,2025-08-12 08:10:22,SOC-010,Summer Splash,Paid Social,,
u_01291,purchase,2025-08-12 08:17:10,,,,f97579fd-e52c-42f6-a74b-d839c0cc73e6,125.6
u_00247,click,2025-08-12 08:18:07,SOC-010,Summer Splash,Paid Social,,
u_00367,click,2025-08-12 08:20:40,DSP-100,Awareness Blast,Display,,
u_01207,click,2025-08-12 08:28:34,SOC-010,Summer Splash,Paid Social,,
u_00809,click,2025-08-12 08:42:11,SOC-011,Back-to-School,Paid Social,,
u_00946,click,2025-08-12 08:50:32,SEA-001,Brand Search,Paid Search,,
u_01124,click,2025-08-12 08:51:41,SEA-001,Brand Search,Paid Search,,
u_00126,purchase,2025-08-12 08:58:27,,,,20d649ef-b76d-42b8-87c9-61b124bb7944,85.66
u_01712,click,2025-08-12 09:00:20,SOC-010,Summer Splash,Paid Social,,
u_01479,click,2025-08-12 09:06:55,SEA-002,Competitor Conquest,Paid Search,,
u_01655,click,2025-08-12 09:07:41,AFF-200,Top Affiliates,Affiliate,,
u_00412,purchase,2025-08-12 09:17:00,,,,05e2082f-3481-4265-9a35-871c3cf8566b,219.19
u_01757,click,2025-08-12 09:17:48,AFF-200,Top Affiliates,Affiliate,,
u_01897,purchase,2025-08-12 09:28:17,,,,3df790cb-9af3-4343-945c-af12bddb8f51,178.64
u_01901,click,2025-08-12 09:41:48,SEA-002,Competitor Conquest,Paid Search,,
u_01225,purchase,2025-08-12 09:47:30,,,,5e78fbd9-ec54-4560-b990-be6d941ac2bb,140.12
u_00349,click,2025-08-12 10:01:46,AFF-200,Top Affiliates,Affiliate,,
u_00128,click,2025-08-12 10:02:37,SEA-002,Competitor Conquest,Paid Search,,
u_01973,click,2025-08-12 10:03:52,AFF-200,Top Affiliates,Affiliate,,
u_01897,click,2025-08-12 10:12:26,SOC-010,Summer Splash,Paid Social,,
u_01108,purchase,2025-08-12 10:15:54,,,,6004029b-14d0-4a3c-97f4-0e78c36e9078,108.13
u_01757,click,2025-08-12 10:16:44,SEA-002,Competitor Conquest,Paid Search,,
u_01316,purchase,2025-08-12 10:22:27,,,,f53b6457-8d59-43b6-96b7-d21259360c2d,81.6
u_01473,click,2025-08-12 10:27:03,SOC-011,Back-to-School,Paid Social,,
u_00413,click,2025-08-12 10:38:32,SEA-002,Competitor Conquest,Paid Search,,
u_01075,click,2025-08-12 10:40:07,SEA-001,Brand Search,Paid Search,,
u_01862,purchase,2025-08-12 10:43:40,,,,1cc6610f-5c7a-4100-87d6-a0eb1d14daeb,50.46
u_00429,purchase,2025-08-12 10:56:10,,,,4959ccc1-25eb-4a1d-9f4b-5b541f37d85c,103.13
u_00295,click,2025-08-12 10:59:55,SOC-011,Back-to-School,Paid Social,,
u_01141,click,2025-08-12 11:00:48,AFF-200,Top Affiliates,Affiliate,,
u_01887,purchase,2025-08-12 11:04:20,,,,1a51fc57-b860-447f-8f09-544212b094c8,79.08
u_01699,purchase,2025-08-12 11:04:33,,,,da3aab1b-3ff9-4351-92f2-ba4cfd0a918a,82.56
u_01547,click,2025-08-12 11:10:18,SOC-010,Summer Splash,Paid Social,,
u_01351,click,2025-08-12 11:11:52,SOC-011,Back-to-School,Paid Social,,
u_01077,click,2025-08-12 11:23:26,SEA-002,Competitor Conquest,Paid Search,,
u_01355,purchase,2025-08-12 11:29:50,,,,2230b80e-640d-41d9-88a2-a92fb42bf5fe,56.23
u_00068,click,2025-08-12 11:32:20,SOC-010,Summer Splash,Paid Social,,
u_00512,click,2025-08-12 11:32:36,SOC-010,Summer Splash,Paid Social,,
u_00085,click,2025-08-12 11:34:06,SOC-011,Back-to-School,Paid Social,,
u_00437,click,2025-08-12 11:42:12,SOC-011,Back-to-School,Paid Social,,
u_01982,click,2025-08-12 11:44:12,SEA-002,Competitor Conquest,Paid Search,,
u_00629,click,2025-08-12 11:47:55,DSP-100,Awareness Blast,Display,,
u_00230,purchase,2025-08-12 11:51:40,,,,dbad132b-c9da-4dae-a6f0-bb10901a60df,180.04
u_00080,purchase,2025-08-12 11:51:45,,,,23f2c76b-e0e9-4dbb-bf0e-283d95c647b3,82.66
u_00177,click,2025-08-12 11:59:21,SOC-010,Summer Splash,Paid Social,,
u_01704,click,2025-08-12 12:01:05,SOC-011,Back-to-School,Paid Social,,
u_01884,click,2025-08-12 12:09:03,DSP-100,Awareness Blast,Display,,
u_01365,click,2025-08-12 12:10:13,SOC-010,Summer Splash,Paid Social,,
u_00300,click,2025-08-12 12:21:46,SOC-011,Back-to-School,Paid Social,,
u_01840,click,2025-08-12 12:35:19,SOC-010,Summer Splash,Paid Social,,
u_01163,click,2025-08-12 12:36:20,AFF-200,Top Affiliates,Affiliate,,
u_01327,click,2025-08-12 12:37:03,SOC-011,Back-to-School,Paid Social,,
u_01757,click,2025-08-12 12:40:15,SEA-001,Brand Search,Paid Search,,
u_01146,purchase,2025-08-12 12:41:30,,,,efa397ef-8465-4818-83ba-3febbad5a580,268.25
u_01141,click,2025-08-12 12:42:12,SOC-011,Back-to-School,Paid Social,,
u_01649,click,2025-08-12 12:46:42,AFF-200,Top Affiliates,Affiliate,,
u_01692,click,2025-08-12 12:50:57,AFF-200,Top Affiliates,Affiliate,,
u_01369,purchase,2025-08-12 12:54:53,,,,ff7e274e-ed43-4881-98db-87a0543a2b86,251.18
u_00336,click,2025-08-12 12:57:59,SOC-010,Summer Splash,Paid Social,,
u_00320,click,2025-08-12 13:01:34,SEA-001,Brand Search,Paid Search,,
u_01638,click,2025-08-12 13:05:11,SOC-010,Summer Splash,Paid Social,,
u_01711,click,2025-08-12 13:15:54,AFF-200,Top Affiliates,Affiliate,,
u_01409,click,2025-08-12 13:17:14,SOC-011,Back-to-School,Paid Social,,
u_01903,purchase,2025-08-12 13:18:08,,,,c95b9a1a-5b0f-4982-b115-1923ee58a727,106.4
u_00270,click,2025-08-12 13:18:50,DSP-100,Awareness Blast,Display,,
u_01992,purchase,2025-08-12 13:22:31,,,,00a85bdb-cf36-40a3-a480-2f073923807e,142.87
u_01460,click,2025-08-12 13:30:38,SOC-010,Summer Splash,Paid Social,,
u_00327,click,2025-08-12 13:35:40,SEA-001,Brand Search,Paid Search,,
u_00071,purchase,2025-08-12 13:38:49,,,,17b1eff8-8bf9-4ce3-aac5-12070b9e06e6,63.12
u_00845,purchase,2025-08-12 13:41:26,,,,fe5c93e2-ce6a-4c2e-aa84-873af375e312,208.01
u_00952,click,2025-08-12 13:43:45,AFF-200,Top Affiliates,Affiliate,,
u_00556,click,2025-08-12 13:48:58,SOC-010,Summer Splash,Paid Social,,
u_00394,click,2025-08-12 13:51:47,SEA-001,Brand Search,Paid Search,,
u_00097,click,2025-08-12 13:52:22,SOC-010,Summer Splash,Paid Social,,
u_01287,click,2025-08-12 13:54:06,AFF-200,Top Affiliates,Affiliate,,
u_01494,click,2025-08-12 13:55:54,SOC-010,Summer Splash,Paid Social,,
u_00254,click,2025-08-12 14:03:14,SOC-011,Back-to-School,Paid Social,,
u_01825,click,2025-08-12 14:04:17,AFF-200,Top Affiliates,Affiliate,,
u_01374,click,2025-08-12 14:06:02,DSP-100,Awareness Blast,Display,,
u_01392,click,2025-08-12 14:12:23,SEA-001,Brand Search,Paid Search,,
u_00032,purchase,2025-08-12 14:13:03,,,,1b756e63-1b76-453f-a01f-296a2dbd6a80,64.06
u_01658,click,2025-08-12 14:15:04,DSP-100,Awareness Blast,Display,,
u_01034,click,2025-08-12 14:36:35,AFF-200,Top Affiliates,Affiliate,,
u_00139,purchase,2025-08-12 14:44:37,,,,666cdf02-a901-495a-b701-1dabb719181e,151.88
u_01717,click,2025-08-12 14:47:50,SEA-002,Competitor Conquest,Paid Search,,
u_01446,purchase,2025-08-12 14:51:14,,,,e5d226ab-2c08-4353-9549-eec8a03c76d1,117.01
u_01692,click,2025-08-12 14:55:26,SOC-011,Back-to-School,Paid Social,,
u_01759,click,2025-08-12 14:56:26,AFF-200,Top Affiliates,Affiliate,,
u_00959,click,2025-08-12 14:57:35,SEA-001,Brand Search,Paid Search,,
u_00959,click,2025-08-12 14:58:00,SEA-002,Competitor Conquest,Paid Search,,
u_01055,click,2025-08-12 14:58:33,SOC-010,Summer Splash,Paid Social,,
u_00316,click,2025-08-12 15:01:55,SEA-002,Competitor Conquest,Paid Search,,
u_00128,click,2025-08-12 15:04:16,AFF-200,Top Affiliates,Affiliate,,
u_00789,purchase,2025-08-12 15:04:26,,,,ad947102-697f-4998-ad2e-d69428878833,19.28
u_01646,click,2025-08-12 15:08:22,SEA-002,Competitor Conquest,Paid Search,,
u_01623,purchase,2025-08-12 15:35:03,,,,9f89ac29-a487-4a56-a98d-f9dd4ea462ca,121.09
u_01608,click,2025-08-12 15:45:36,DSP-100,Awareness Blast,Display,,
u_01204,purchase,2025-08-12 15:46:19,,,,b4ebe825-d86b-48ca-81bf-c4b84ae02d22,76.31
u_00564,click,2025-08-12 16:00:42,SEA-002,Competitor Conquest,Paid Search,,
u_00067,click,2025-08-12 16:03:12,AFF-200,Top Affiliates,Affiliate,,
u_01682,click,2025-08-12 16:03:55,SEA-002,Competitor Conquest,Paid Search,,
u_01496,purchase,2025-08-12 16:13:55,,,,2ba3ab00-1b58-423f-a763-32c3b4c5c119,45.43
u_00105,purchase,2025-08-12 16:14:29,,,,b98177b8-b9f9-4c62-b660-3c8feea8f76f,46.86
u_00185,click,2025-08-12 16:16:44,AFF-200,Top Affiliates,Affiliate,,
u_00951,purchase,2025-08-12 16:20:52,,,,57f65c37-67aa-4d82-a2db-a34176a49ffe,80.89
u_00735,click,2025-08-12 16:21:36,SEA-002,Competitor Conquest,Paid Search,,
u_01855,click,2025-08-12 16:24:51,DSP-100,Awareness Blast,Display,,
u_00658,click,2025-08-12 16:27:44,SOC-011,Back-to-School,Paid Social,,
u_01148,click,2025-08-12 16:41:55,SEA-001,Brand Search,Paid Search,,
u_00903,click,2025-08-12 16:42:56,DSP-100,Awareness Blast,Display,,
u_00409,purchase,2025-08-12 16:44:46,,,,f1eb2437-7f51-4bcb-a8ff-8cd0c8f7f340,69.77
u_00859,click,2025-08-12 16:57:40,SEA-002,Competitor Conquest,Paid Search,,
u_01638,click,2025-08-12 17:00:13,AFF-200,Top Affiliates,Affiliate,,
u_00295,click,2025-08-12 17:11:16,SEA-002,Competitor Conquest,Paid Search,,
u_01236,click,2025-08-12 17:15:51,SOC-010,Summer Splash,Paid Social,,
u_01564,purchase,2025-08-12 17:21:14,,,,5c25fe07-e372-45ee-8ae4-7b2946c268a8,252.26
u_01567,click,2025-08-12 17:21:39,AFF-200,Top Affiliates,Affiliate,,
u_01763,purchase,2025-08-12 17:22:49,,,,259a320f-f82a-489e-97da-35d57b53b18e,110.09
u_00923,click,2025-08-12 17:26:24,SOC-011,Back-to-School,Paid Social,,
u_00248,click,2025-08-12 17:33:11,SEA-002,Competitor Conquest,Paid Search,,
u_00416,click,2025-08-12 17:41:59,SEA-001,Brand Search,Paid Search,,
u_00333,click,2025-08-12 17:46:33,SOC-011,Back-to-School,Paid Social,,
u_00784,click,2025-08-12 18:01:15,DSP-100,Awareness Blast,Display,,
u_01428,click,2025-08-12 18:02:10,SOC-010,Summer Splash,Paid Social,,
u_00880,click,2025-08-12 18:04:55,SOC-010,Summer Splash,Paid Social,,
u_00410,click,2025-08-12 18:11:09,AFF-200,Top Affiliates,Affiliate,,
u_00632,click,2025-08-12 18:25:00,SEA-001,Brand Search,Paid Search,,
u_00569,purchase,2025-08-12 18:38:08,,,,44f250d0-fb72-479a-b969-e09eb7bfd0bc,223.11
u_01779,purchase,2025-08-12 18:40:17,,,,b6177f3a-f524-40b7-a981-77405dc56b1f,47.8
u_00937,purchase,2025-08-12 18:40:38,,,,c9cae49e-a38a-45c9-9d6c-c929a7dc44e5,57.9
u_00834,click,2025-08-12 18:41:36,SEA-001,Brand Search,Paid Search,,
u_00358,click,2025-08-12 18:45:06,DSP-100,Awareness Blast,Display,,
u_01788,click,2025-08-12 18:56:58,SOC-011,Back-to-School,Paid Social,,
u_01333,click,2025-08-12 18:58:02,SOC-010,Summer Splash,Paid Social,,
u_01822,click,2025-08-12 18:58:28,SEA-002,Competitor Conquest,Paid Search,,
u_01202,click,2025-08-12 19:02:42,SOC-011,Back-to-School,Paid Social,,
u_00597,click,2025-08-12 19:06:03,SOC-011,Back-to-School,Paid Social,,
u_01852,click,2025-08-12 19:11:44,DSP-100,Awareness Blast,Display,,
u_01739,click,2025-08-12 19:18:20,SEA-001,Brand Search,Paid Search,,
u_01638,click,2025-08-12 19:30:17,DSP-100,Awareness Blast,Display,,
u_01247,click,2025-08-12 19:33:06,SOC-011,Back-to-School,Paid Social,,
u_00410,purchase,2025-08-12 19:33:17,,,,bc3cb708-e61c-43c8-8719-3f9d55f94742,68.76
u_00763,purchase,2025-08-12 19:33:28,,,,f4270d7d-c6b0-43f4-9d7c-39d438ed9677,98.97
u_00356,purchase,2025-08-12 19:45:19,,,,d8ecb74e-fd80-44d0-8a18-802b4fae2e7a,87.61
u_01804,click,2025-08-12 19:48:17,SOC-010,Summer Splash,Paid Social,,
u_00556,purchase,2025-08-12 19:53:13,,,,25931c0a-421e-481e-87f5-e21a77f3818c,218.79
u_01711,click,2025-08-12 19:53:41,DSP-100,Awareness Blast,Display,,
u_01556,click,2025-08-12 20:07:27,AFF-200,Top Affiliates,Affiliate,,
u_01365,click,2025-08-12 20:18:05,SOC-011,Back-to-School,Paid Social,,
u_01011,click,2025-08-12 20:28:07,AFF-200,Top Affiliates,Affiliate,,
u_00185,click,2025-08-12 20:40:51,DSP-100,Awareness Blast,Display,,
u_01655,click,2025-08-12 20:44:10,SOC-010,Summer Splash,Paid Social,,
u_00673,click,2025-08-12 20:48:09,SOC-011,Back-to-School,Paid Social,,
u_00083,purchase,2025-08-12 20:55:27,,,,b3fa0c73-b4e2-4e4b-950b-e67c0f525001,58.75
u_01530,click,2025-08-12 20:58:10,DSP-100,Awareness Blast,Display,,
u_00423,click,2025-08-12 20:58:48,AFF-200,Top Affiliates,Affiliate,,
u_01034,click,2025-08-12 21:02:27,DSP-100,Awareness Blast,Display,,
u_00228,purchase,2025-08-12 21:09:03,,,,e66a3958-199e-4f92-b907-2354eff2e21d,67.95
u_01460,click,2025-08-12 21:10:43,DSP-100,Awareness Blast,Display,,
u_00416,click,2025-08-12 21:16:52,SEA-002,Competitor Conquest,Paid Search,,
u_01832,click,2025-08-12 21:26:11,DSP-100,Awareness Blast,Display,,
u_01692,click,2025-08-12 21:31:58,SOC-010,Summer Splash,Paid Social,,
u_01014,click,2025-08-12 21:39:22,SEA-001,Brand Search,Paid Search,,
u_01644,click,2025-08-12 21:41:11,SOC-010,Summer Splash,Paid Social,,
u_00969,purchase,2025-08-12 21:42:47,,,,b478931b-fd26-4059-be59-91994bb2168e,256.87
u_01259,click,2025-08-12 21:43:28,SEA-001,Brand Search,Paid Search,,
u_00759,click,2025-08-12 21:44:29,DSP-100,Awareness Blast,Display,,
u_01055,click,2025-08-12 21:45:06,AFF-200,Top Affiliates,Affiliate,,
u_00872,purchase,2025-08-12 21:50:13,,,,dbefe777-5219-4a6c-9e7b-e56a9f5bb395,138.59
u_00159,click,2025-08-12 21:54:00,AFF-200,Top Affiliates,Affiliate,,
u_00437,click,2025-08-12 21:54:08,SEA-002,Competitor Conquest,Paid Search,,
u_01465,click,2025-08-12 21:55:25,SEA-002,Competitor Conquest,Paid Search,,
u_00308,click,2025-08-12 22:03:34,SOC-011,Back-to-School,Paid Social,,
u_00512,click,2025-08-12 22:05:26,AFF-200,Top Affiliates,Affiliate,,
u_00732,purchase,2025-08-12 22:13:56,,,,6b2c81b7-36a1-4c6d-81c2-4f84d768d293,136.42
u_01701,click,2025-08-12 22:22:07,SOC-010,Summer Splash,Paid Social,,
u_01391,click,2025-08-12 22:29:54,SOC-010,Summer Splash,Paid Social,,
u_00248,click,2025-08-12 22:35:22,SOC-011,Back-to-School,Paid Social,,
u_00097,click,2025-08-12 22:41:50,DSP-100,Awareness Blast,Display,,
u_00801,click,2025-08-12 22:49:10,SOC-011,Back-to-School,Paid Social,,
u_00032,click,2025-08-12 22:55:08,SEA-002,Competitor Conquest,Paid Search,,
u_01729,click,2025-08-12 23:08:12,SEA-002,Competitor Conquest,Paid Search,,
u_00393,click,2025-08-12 23:09:42,SEA-001,Brand Search,Paid Search,,
u_00032,click,2025-08-12 23:22:40,SEA-001,Brand Search,Paid Search,,
u_01163,click,2025-08-12 23:34:19,DSP-100,Awareness Blast,Display,,
u_01950,purchase,2025-08-12 23:37:27,,,,61a69d94-16fe-4610-92aa-8b79c84cb5e2,176.58
u_01911,purchase,2025-08-12 23:51:46,,,,399a1fb1-c065-426d-be69-5797b0ba62f1,116.44
u_00313,click,2025-08-12 23:52:41,AFF-200,Top Affiliates,Affiliate,,
u_01274,click,2025-08-12 23:56:40,AFF-200,Top Affiliates,Affiliate,,
u_01090,click,2025-08-12 23:58:00,SOC-010,Summer Splash,Paid Social,,
u_01649,click,2025-08-13 00:00:51,SEA-002,Competitor Conquest,Paid Search,,
u_00421,click,2025-08-13 00:11:37,SOC-011,Back-to-School,Paid Social,,
u_00404,click,2025-08-13 00:23:03,SOC-011,Back-to-School,Paid Social,,
u_00516,click,2025-08-13 00:23:24,SEA-002,Competitor Conquest,Paid Search,,
u_00864,click,2025-08-13 00:26:18,SEA-002,Competitor Conquest,Paid Search,,
u_01139,click,2025-08-13 00:34:40,SEA-002,Competitor Conquest,Paid Search,,
u_01577,click,2025-08-13 00:36:36,SEA-002,Competitor Conquest,Paid Search,,
u_01436,purchase,2025-08-13 00:40:27,,,,fc72ecfb-3d0d-450a-a9e3-f3f64f823660,96.53
u_00838,click,2025-08-13 00:44:57,SEA-002,Competitor Conquest,Paid Search,,
u_01529,click,2025-08-13 00:49:07,SOC-011,Back-to-School,Paid Social,,
u_01713,purchase,2025-08-13 00:49:25,,,,9deb3486-76cc-4775-80d4-e2e2d1dc0039,367.82
u_01538,click,2025-08-13 00:52:26,AFF-200,Top Affiliates,Affiliate,,
u_00036,click,2025-08-13 00:52:59,SEA-002,Competitor Conquest,Paid Search,,
u_00037,click,2025-08-13 01:01:27,SEA-002,Competitor Conquest,Paid Search,,
u_01472,click,2025-08-13 01:03:25,AFF-200,Top Affiliates,Affiliate,,
u_00212,click,2025-08-13 01:08:43,AFF-200,Top Affiliates,Affiliate,,
u_00225,purchase,2025-08-13 01:11:21,,,,1de686ae-bb2c-4f92-9979-33bc375c74bc,13.91
u_00282,purchase,2025-08-13 01:11:40,,,,30429948-cad9-49e2-a1e9-3ade645a4f0b,194.1
u_01537,purchase,2025-08-13 01:14:50,,,,e7135412-9611-4195-bc20-4e8ce0188cfb,138.18
u_00517,click,2025-08-13 01:15:04,DSP-100,Awareness Blast,Display,,
u_00718,click,2025-08-13 01:27:42,AFF-200,Top Affiliates,Affiliate,,
u_00896,click,2025-08-13 01:29:05,AFF-200,Top Affiliates,Affiliate,,
u_01510,click,2025-08-13 01:31:25,SOC-010,Summer Splash,Paid Social,,
u_01297,purchase,2025-08-13 01:37:16,,,,39bba8db-5d60-4098-a8c5-077c5d93150e,75.57
u_01351,click,2025-08-13 01:39:09,DSP-100,Awareness Blast,Display,,
u_01964,click,2025-08-13 01:42:36,SOC-010,Summer Splash,Paid Social,,
u_01810,click,2025-08-13 01:44:38,SEA-002,Competitor Conquest,Paid Search,,
u_00440,click,2025-08-13 01:45:28,DSP-100,Awareness Blast,Display,,
u_00924,purchase,2025-08-13 01:49:46,,,,f4505a6f-7c22-47d9-917d-e63130df44da,89.49
u_00443,click,2025-08-13 01:49:54,AFF-200,Top Affiliates,Affiliate,,
u_00602,click,2025-08-13 01:56:01,AFF-200,Top Affiliates,Affiliate,,
u_01229,click,2025-08-13 01:56:31,SEA-002,Competitor Conquest,Paid Search,,
u_01772,click,2025-08-13 01:59:41,SOC-011,Back-to-School,Paid Social,,
u_00228,click,2025-08-13 02:01:20,SEA-001,Brand Search,Paid Search,,
u_00841,click,2025-08-13 02:05:10,SEA-001,Brand Search,Paid Search,,
u_01368,purchase,2025-08-13 02:07:39,,,,773ba1a1-2ff9-4e3d-9406-1ad9854eb068,68.99
u_01958,purchase,2025-08-13 02:14:44,,,,46d5b98d-d0c9-4855-9996-ceb0cea7e157,55.96
u_01772,click,2025-08-13 02:14:50,SEA-001,Brand Search,Paid Search,,
u_01566,click,2025-08-13 02:15:00,SOC-011,Back-to-School,Paid Social,,
u_00652,click,2025-08-13 02:18:17,SEA-002,Competitor Conquest,Paid Search,,
u_00096,purchase,2025-08-13 02:20:25,,,,74647a3e-673d-493f-bc30-6b3b1624493f,212.4
u_01354,click,2025-08-13 02:20:39,AFF-200,Top Affiliates,Affiliate,,
u_01927,purchase,2025-08-13 02:21:14,,,,1fec8f38-8559-4787-8c9f-5153a471e5c3,206.97
u_00522,click,2025-08-13 02:22:13,SOC-010,Summer Splash,Paid Social,,
u_00021,click,2025-08-13 02:23:41,SEA-001,Brand Search,Paid Search,,
u_00791,click,2025-08-13 02:25:04,DSP-100,Awareness Blast,Display,,
u_01521,purchase,2025-08-13 02:28:07,,,,b92adb3f-d0c2-4f06-8f12-4ea5608e13e4,92.43
u_01374,click,2025-08-13 02:36:56,SOC-011,Back-to-School,Paid Social,,
u_01391,click,2025-08-13 02:48:07,AFF-200,Top Affiliates,Affiliate,,
u_01749,click,2025-08-13 02:53:20,SOC-011,Back-to-School,Paid Social,,
u_00482,click,2025-08-13 02:54:20,SEA-001,Brand Search,Paid Search,,
u_00139,click,2025-08-13 03:04:21,SOC-010,Summer Splash,Paid Social,,
u_01519,click,2025-08-13 03:24:22,AFF-200,Top Affiliates,Affiliate,,
u_00722,click,2025-08-13 03:24:39,SOC-011,Back-to-School,Paid Social,,
u_01910,click,2025-08-13 03:39:07,SOC-010,Summer Splash,Paid Social,,
u_00903,click,2025-08-13 03:42:34,SEA-001,Brand Search,Paid Search,,
u_00647,click,2025-08-13 03:43:26,AFF-200,Top Affiliates,Affiliate,,
u_00448,purchase,2025-08-13 03:52:17,,,,71e3cdf8-2e0b-4932-b309-d2a443573e61,118.65
u_01943,click,2025-08-13 03:52:22,SEA-002,Competitor Conquest,Paid Search,,
u_01597,purchase,2025-08-13 03:56:00,,,,1ca06903-86be-40c6-9f7c-dccffe8d3c32,44.21
u_01419,click,2025-08-13 03:59:19,SEA-002,Competitor Conquest,Paid Search,,
u_01374,click,2025-08-13 04:03:05,SEA-001,Brand Search,Paid Search,,
u_00126,click,2025-08-13 04:05:22,AFF-200,Top Affiliates,Affiliate,,
u_00421,click,2025-08-13 04:09:28,AFF-200,Top Affiliates,Affiliate,,
u_00563,click,2025-08-13 04:14:50,SEA-002,Competitor Conquest,Paid Search,,
u_00892,click,2025-08-13 04:16:21,SOC-010,Summer Splash,Paid Social,,
u_01564,click,2025-08-13 04:22:12,DSP-100,Awareness Blast,Display,,
u_00727,click,2025-08-13 04:24:19,SOC-011,Back-to-School,Paid Social,,
u_00037,click,2025-08-13 04:34:29,DSP-100,Awareness Blast,Display,,
u_01939,click,2025-08-13 04:37:09,SEA-001,Brand Search,Paid Search,,
u_00918,click,2025-08-13 04:37:27,SOC-010,Summer Splash,Paid Social,,
u_01391,click,2025-08-13 04:44:10,SOC-011,Back-to-School,Paid Social,,
u_01305,click,2025-08-13 04:50:33,SOC-011,Back-to-School,Paid Social,,
u_00288,click,2025-08-13 04:51:44,SEA-002,Competitor Conquest,Paid Search,,
u_01609,purchase,2025-08-13 05:01:04,,,,a0a42721-419d-41ca-9b3e-633dfd55daf3,69.92
u_00882,click,2025-08-13 05:07:24,DSP-100,Awareness Blast,Display,,
u_00527,click,2025-08-13 05:14:01,SOC-011,Back-to-School,Paid Social,,
u_01352,click,2025-08-13 05:16:59,SOC-010,Summer Splash,Paid Social,,
u_00649,click,2025-08-13 05:23:29,SEA-001,Brand Search,Paid Search,,
u_01943,click,2025-08-13 05:29:07,SOC-011,Back-to-School,Paid Social,,
u_01976,click,2025-08-13 05:34:02,DSP-100,Awareness Blast,Display,,
u_00976,click,2025-08-13 05:35:43,SOC-011,Back-to-School,Paid Social,,
u_01926,click,2025-08-13 05:44:23,AFF-200,Top Affiliates,Affiliate,,
u_00415,purchase,2025-08-13 05:45:10,,,,c831b6fb-b64f-4966-a8f1-a3389b52ed94,106.83
u_00263,click,2025-08-13 05:51:05,SEA-002,Competitor Conquest,Paid Search,,
u_00527,click,2025-08-13 05:55:28,SEA-001,Brand Search,Paid Search,,
u_01343,purchase,2025-08-13 05:55:40,,,,62ed3180-602b-45f3-bece-4a5ba719deb1,118.19
u_00871,click,2025-08-13 05:58:48,SOC-010,Summer Splash,Paid Social,,
u_00540,click,2025-08-13 06:08:26,AFF-200,Top Affiliates,Affiliate,,
u_00772,click,2025-08-13 06:10:02,SEA-002,Competitor Conquest,Paid Search,,
u_00872,click,2025-08-13 06:10:43,SOC-010,Summer Splash,Paid Social,,
u_01069,click,2025-08-13 06:13:27,SEA-002,Competitor Conquest,Paid Search,,
u_00058,click,2025-08-13 06:14:51,SEA-002,Competitor Conquest,Paid Search,,
u_01339,click,2025-08-13 06:18:09,SEA-002,Competitor Conquest,Paid Search,,
u_01927,click,2025-08-13 06:20:44,DSP-100,Awareness Blast,Display,,
u_00212,click,2025-08-13 06:22:21,DSP-100,Awareness Blast,Display,,
u_00063,click,2025-08-13 06:23:26,DSP-100,Awareness Blast,Display,,
u_01972,click,2025-08-13 06:26:18,DSP-100,Awareness Blast,Display,,
u_01204,click,2025-08-13 06:26:52,SEA-002,Competitor Conquest,Paid Search,,
u_01964,click,2025-08-13 06:30:52,SEA-001,Brand Search,Paid Search,,
u_00108,purchase,2025-08-13 06:34:18,,,,5059a9af-0f72-4ccc-9557-68989521b4bf,90.2
u_00592,click,2025-08-13 06:37:08,AFF-200,Top Affiliates,Affiliate,,
u_00352,click,2025-08-13 06:55:03,AFF-200,Top Affiliates,Affiliate,,
u_01267,click,2025-08-13 06:56:05,SEA-001,Brand Search,Paid Search,,
u_00442,click,2025-08-13 07:01:52,AFF-200,Top Affiliates,Affiliate,,
u_01035,click,2025-08-13 07:02:19,SOC-011,Back-to-School,Paid Social,,
u_01526,click,2025-08-13 07:02:30,SOC-010,Summer Splash,Paid Social,,
u_00616,click,2025-08-13 07:08:04,SEA-001,Brand Search,Paid Search,,
u_01655,click,2025-08-13 07:23:26,SEA-001,Brand Search,Paid Search,,
u_00457,click,2025-08-13 07:35:02,AFF-200,Top Affiliates,Affiliate,,
